Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU15,OUT035,830.0473420795097
FDQ19,OUT046,4078.7722169773115
DRF15,OUT045,2450.3911741222364
DRE25,OUT019,-384.0892788393867
FDK57,OUT018,1788.2574986211657
FDD33,OUT010,1892.293692232961
FDR34,OUT027,5220.637228171989
FDU04,OUT045,2039.4025530878207
FDE35,OUT019,-809.344790175197
NCD31,OUT035,2876.5272006824125
FDJ56,OUT035,1821.1019317719874
NCU53,OUT046,2832.7878076277884
FDD39,OUT035,3560.2841303179266
NCU17,OUT019,-133.02211283973884
FDJ20,OUT046,2102.4583243093293
NCW41,OUT018,2442.9388862600244
FDL52,OUT035,858.1433945071658
FDS39,OUT035,2514.925519560762
DRJ47,OUT045,2904.0368631080164
FDP13,OUT010,-1147.8791830540795
DRK39,OUT010,-541.8546603192408
FDF28,OUT010,216.84655984297206
FDB09,OUT045,2115.6328204377933
FDM51,OUT046,1742.24556180961
DRM49,OUT018,536.2630256515658
DRF23,OUT013,3064.1770395574495
DRH01,OUT035,2922.099366926359
FDH12,OUT027,3242.5417140166683
FDA28,OUT019,181.5909923616382
FDW37,OUT018,1329.4890124218
FDF02,OUT046,1815.1094248739355
DRL37,OUT046,792.8303196340712
NCF43,OUT046,2425.737772903871
FDH08,OUT010,1929.3229766684344
FDR34,OUT019,1897.7513609447778
NCK19,OUT049,3360.384808571511
NCD55,OUT018,602.2270721497371
FDT27,OUT049,3959.9029347609285
FDQ57,OUT045,2463.174515338669
FDA47,OUT035,2801.5069878480026
DRG15,OUT027,2460.3361256604694
FDE05,OUT018,2207.1140101521487
FDN46,OUT046,1721.47015738333
FDX27,OUT027,2910.9358246477605
FDT51,OUT045,1861.5256941362895
FDU33,OUT013,916.2136273107753
FDJ16,OUT027,2455.602988619761
FDD20,OUT019,224.48610203800854
FDT36,OUT049,762.6240238430473
DRF15,OUT027,3901.4464309722753
FDN52,OUT010,-455.766548962918
FDC22,OUT027,4564.3637503393
FDX15,OUT045,2569.8480755347555
FDT13,OUT013,3264.9506948420276
FDU04,OUT017,2194.461600898445
FDU31,OUT019,1711.5057618135397
FDW59,OUT027,2923.271378301706
NCO29,OUT046,2834.1485881154185
FDL15,OUT035,2652.9261803966074
FDI41,OUT049,2539.119032243514
FDQ48,OUT049,1853.586163185195
DRI39,OUT013,996.0181516230659
FDI08,OUT013,4232.809713227605
FDC21,OUT049,2050.73112838592
FDF58,OUT035,1273.0101384814734
FDS08,OUT010,1101.8043648958264
FDE47,OUT045,2065.296820807045
NCP18,OUT019,672.1192496428812
NCR41,OUT013,1828.1420736419277
FDA27,OUT013,4171.785486988774
FDA43,OUT035,3372.4218798022666
FDA49,OUT045,1498.6514501084566
NCE55,OUT018,2779.413544009454
DRM49,OUT027,2199.1351013915446
FDF22,OUT027,4970.332706439942
FDQ15,OUT018,1095.280949042266
NCS54,OUT017,3067.461956689138
NCY05,OUT013,849.524080644147
FDR45,OUT046,3981.898537016208
FDK57,OUT049,2189.6921116019694
FDF41,OUT010,2083.7010423028078
FDV21,OUT046,2185.07829871586
FDD51,OUT046,747.7669892579434
FDF33,OUT046,2305.586522879559
FDA38,OUT046,3881.2144007040624
FDR56,OUT045,3212.607315555684
NCN41,OUT017,2220.2949297996856
FDC60,OUT027,2922.4826632221047
FDB47,OUT045,3405.6685469413933
DRH01,OUT013,2941.9544644049893
FDW08,OUT046,1806.278446960434
FDF38,OUT027,2246.940222303514
FDY32,OUT017,2848.8467975878775
FDG34,OUT049,2022.9126520784157
FDG47,OUT019,2357.7351835923655
NCF18,OUT035,3253.9560445140596
FDL39,OUT019,992.0680843941627
NCH55,OUT035,2271.1142636242766
DRJ35,OUT049,1318.6632637967195
FDS44,OUT035,4033.3810609917273
DRE01,OUT018,3631.9465573455454
FDY39,OUT013,3165.510694787634
FDY32,OUT018,2476.4421767787317
FDR33,OUT027,3348.6024317289266
NCP50,OUT049,1568.6239270271362
FDZ47,OUT018,1426.3297505456758
FDU57,OUT049,2682.2316231370532
FDY44,OUT013,3366.5741830843144
DRH59,OUT018,1125.6452746137402
FDB03,OUT027,5233.7527888380355
FDY46,OUT045,3060.4840691035533
FDM39,OUT045,2835.5324785651974
FDY36,OUT035,1462.0967473573946
NCM55,OUT035,3177.595950762239
FDJ50,OUT010,-852.435103243155
DRL60,OUT013,2609.02597619309
NCJ54,OUT049,3973.5016856564835
FDX59,OUT017,772.3369324395717
FDI07,OUT013,3407.0136587036177
DRF51,OUT010,-1343.4654363622067
FDM14,OUT017,2063.2163176553586
FDP21,OUT045,3115.5458140486335
FDE40,OUT035,1133.3552786997461
FDE05,OUT035,2584.849501865654
FDM13,OUT027,3677.046945813414
FDC34,OUT027,3997.5482570799286
NCI55,OUT018,1871.7606596110854
NCE43,OUT018,2569.02007867839
FDW58,OUT018,1610.0567835339025
FDG60,OUT045,3796.932572984162
FDV31,OUT017,3068.7582412040683
FDR47,OUT013,3261.9394390526213
FDM60,OUT019,-1143.3167955771933
NCF06,OUT018,4051.7005203753033
NCN26,OUT027,3465.3926290164127
FDQ59,OUT049,1607.3234213245378
FDF09,OUT046,805.5965200967621
NCS06,OUT017,4513.42103256355
FDT44,OUT046,2026.4392611574585
FDI19,OUT017,4113.951306367173
FDT22,OUT017,1185.130026071587
NCF54,OUT027,4294.791621961631
DRG25,OUT045,3031.554002405828
FDB59,OUT017,3400.5773764341393
FDQ37,OUT017,3316.082316673379
FDP56,OUT035,1066.9882739370405
FDW44,OUT035,3037.895192062071
FDJ26,OUT010,1657.1010048132302
FDU43,OUT018,3688.235564029703
FDW33,OUT045,1752.8409859899803
NCX53,OUT027,3902.0065858182206
FDN56,OUT010,553.9415098756363
DRF15,OUT049,2591.3905745430675
FDO33,OUT017,2053.3311343180903
FDZ39,OUT010,-126.03930869407122
NCJ19,OUT017,1092.9370270141007
FDU01,OUT035,3248.1946206867324
FDT12,OUT035,3826.6100246084716
NCM18,OUT018,881.5534822448972
FDP19,OUT017,2275.403218652609
NCR42,OUT049,822.3689452971048
FDN10,OUT046,2048.7696758010097
FDG44,OUT017,1147.6905089342508
FDQ10,OUT046,2893.317660875986
DRH13,OUT049,1925.823436408009
FDT52,OUT013,4113.737090866187
FDM56,OUT045,1874.1124035881185
NCO43,OUT010,-132.24685284666703
NCV29,OUT035,3145.133988561636
NCF06,OUT013,4411.108474707602
FDO50,OUT035,1734.069752255069
FDT59,OUT013,3872.9745659323526
FDX40,OUT027,2103.125674539635
FDE50,OUT017,3265.3802888639257
FDX51,OUT017,3391.378116559634
NCD30,OUT018,1476.170662332166
FDK15,OUT013,1793.5831795584236
FDL12,OUT045,1019.9366831657389
FDK46,OUT017,4389.05267869258
DRH49,OUT010,-526.8497958276421
FDQ57,OUT046,2517.1472878877903
FDY59,OUT017,1753.6752015654965
FDO09,OUT018,4021.5579227890084
NCG30,OUT035,2229.453164610186
FDM09,OUT017,2925.0019484036093
NCN17,OUT027,3211.0282834551945
NCS42,OUT013,1674.5499865240927
FDD02,OUT019,122.84588048060687
FDE34,OUT013,3113.0555509969454
FDU38,OUT045,3053.9454362329743
FDB33,OUT046,2698.9121692152257
NCJ29,OUT017,1690.4698980425746
FDZ27,OUT035,957.6748469139602
FDI40,OUT013,1760.5406311804509
FDG22,OUT013,831.9563584503085
FDT51,OUT017,2022.9293708232253
FDF20,OUT018,3098.7286585934635
FDV50,OUT035,2063.8793161701033
FDT02,OUT049,764.2610037591257
DRC49,OUT017,2511.6625197821886
FDF26,OUT049,2746.4895438522362
FDV52,OUT035,2130.03481123237
FDX59,OUT049,807.6195961667036
FDV25,OUT035,3851.05524259081
FDW23,OUT027,2155.624979581513
FDE53,OUT018,1608.2091133900649
FDA19,OUT017,2366.673149394599
FDH22,OUT046,2131.790723226375
NCO41,OUT013,1847.0565583193347
FDX12,OUT017,4082.5085144941404
FDF17,OUT013,3362.5059032837707
FDS11,OUT045,3615.0148673328003
FDR51,OUT035,2570.4495188800756
FDT49,OUT010,-112.07781050311314
FDC56,OUT013,2152.3603632903796
FDR13,OUT027,3474.3434022132788
FDQ60,OUT035,2147.905174804644
FDN38,OUT049,4260.11037776832
NCL29,OUT013,2757.3504728589614
FDO13,OUT027,4173.669424461517
FDE26,OUT018,2221.3848198326777
FDA31,OUT010,969.0117052463756
FDX14,OUT035,1347.5182159164324
FDA34,OUT045,2893.8605387396383
FDF26,OUT013,2728.405967105082
FDE38,OUT045,2810.368055561743
DRI11,OUT046,2029.6201764997459
FDQ60,OUT027,3410.626556866504
FDL21,OUT027,2218.011658658659
DRC12,OUT027,4579.937497156319
FDC47,OUT046,3739.8551922365514
FDE57,OUT045,2372.7171723857573
FDT14,OUT045,1881.720820418992
NCZ53,OUT046,3230.5684165140738
FDE28,OUT018,3501.0361042252953
FDR19,OUT035,2524.276230259271
NCF54,OUT019,992.8254192222194
FDZ08,OUT046,1447.8540444324753
NCJ05,OUT018,2382.414760933967
FDF59,OUT046,2170.7384001225983
NCO05,OUT035,1910.6554764182802
FDW24,OUT018,700.5774526045825
NCX42,OUT018,2591.821434944719
NCA53,OUT035,1090.425859953466
FDI45,OUT019,1074.8661644001768
FDG46,OUT046,1972.4385217403542
FDM20,OUT010,2144.9917342216468
FDW11,OUT010,-817.4310934900386
FDX08,OUT035,3154.040308628497
NCK17,OUT035,956.6277844282304
FDK32,OUT018,2335.7006387523215
NCA42,OUT035,2829.2895924763834
DRI01,OUT035,2946.8228841958153
NCL55,OUT049,4339.058995041822
DRE25,OUT018,1339.4745104243812
FDD14,OUT017,3137.1388850110598
FDB10,OUT046,3899.148174990176
DRN11,OUT035,2566.1164222567313
FDP38,OUT018,772.3261885714273
NCA30,OUT017,3210.447440996635
FDT15,OUT017,3179.725327890221
NCP55,OUT018,830.5432133104987
FDF12,OUT035,2603.6772628658764
FDM21,OUT018,3951.8291628654188
FDX56,OUT035,3540.2974167127395
FDF10,OUT017,2508.290333079949
FDT32,OUT045,3123.5426026130954
FDM51,OUT018,1508.933943412132
NCR50,OUT018,2370.3943457524474
FDI19,OUT049,4098.396686298813
FDX21,OUT017,1969.3011511761215
FDR31,OUT035,2616.0618385241287
FDY02,OUT013,4278.595053344914
NCA29,OUT045,2854.545054710812
NCX17,OUT046,3825.7473416632783
FDM12,OUT045,3096.139969534859
FDI53,OUT027,4048.312540864339
NCU30,OUT049,2933.5637682613706
FDC56,OUT027,3486.1730200858838
FDK27,OUT018,1866.1998986460967
NCK18,OUT017,2943.1630266606917
FDB52,OUT019,2233.4191054351977
DRG25,OUT027,4531.032876304747
FDZ13,OUT049,1098.2878762288856
FDB57,OUT019,1831.9896970439004
FDR40,OUT046,1476.4099527653052
NCO14,OUT019,-1040.8699591558689
NCN19,OUT045,3156.0316501233574
FDQ28,OUT019,650.2615430663245
FDO13,OUT018,2532.561164255123
FDK48,OUT013,1491.7424763014897
FDU07,OUT018,2357.337597728536
FDW20,OUT046,2156.9843648544556
FDV12,OUT010,-228.56953827845427
FDH24,OUT013,2736.450893356472
FDV59,OUT049,3673.9582984461485
FDK57,OUT045,2002.6084222227582
FDL16,OUT027,2206.53353023652
NCQ17,OUT046,2637.7990129730933
FDJ15,OUT018,2766.3849954552643
FDX24,OUT049,1784.375890467607
FDT47,OUT046,1702.0832026739045
FDT10,OUT049,1224.761007212568
FDZ37,OUT018,1368.4149813534314
FDW43,OUT027,5260.975107203292
DRN36,OUT017,1725.4583689730352
FDJ14,OUT045,1432.6062760101631
FDA32,OUT013,3729.476716848072
FDJ38,OUT019,1292.5059260635244
FDQ57,OUT017,2631.3348611216534
NCQ41,OUT019,1380.6659474832268
FDG56,OUT049,1243.2983758076552
DRC13,OUT027,3501.695846705439
FDV55,OUT035,2574.548651863741
FDQ49,OUT045,2615.4089591471093
FDE29,OUT010,-903.7616640524757
FDR03,OUT013,3506.548681925062
FDD45,OUT049,1815.8192489138091
FDN38,OUT010,2220.966362925392
FDT56,OUT046,1070.8279579252994
FDT48,OUT045,3290.0128074751483
FDU03,OUT049,3090.431006697734
FDC56,OUT010,101.72931599232106
NCO43,OUT027,3152.246341723843
FDQ27,OUT017,1876.5127972168848
FDR03,OUT046,3426.708417114034
DRH23,OUT010,-969.2456444726668
FDG22,OUT045,702.6902389319439
NCJ42,OUT013,1898.6190729767768
FDR24,OUT046,1569.3837641460705
FDW60,OUT035,3081.7955125230874
FDJ08,OUT013,3259.748885948822
DRL59,OUT018,788.1038101810773
FDG60,OUT010,1892.3385877868968
FDW27,OUT017,2759.878755665737
FDX14,OUT018,1018.9378230278162
FDC20,OUT013,1176.4203239060844
NCS29,OUT018,4130.991596911252
FDJ56,OUT046,1724.3383560109032
FDB20,OUT019,-525.5793315126211
FDL28,OUT027,5171.346793745033
FDW01,OUT018,2347.766959338969
FDL03,OUT046,3275.593512465606
FDX22,OUT049,3624.9643183702137
FDJ21,OUT035,2556.7950648847946
FDR31,OUT045,2493.9130338407667
FDG21,OUT035,2986.2954467455857
FDS22,OUT027,2262.005980197013
FDK08,OUT035,1842.0155179310204
FDE17,OUT018,2271.4633734072086
NCN30,OUT017,1800.77156137766
FDT50,OUT046,1590.279386630078
NCX42,OUT049,2920.0772375249835
FDJ12,OUT035,3567.336096915191
NCA18,OUT027,3441.992740162299
FDP23,OUT019,1657.801867301634
FDX12,OUT013,4075.149027455529
FDN40,OUT018,2304.5730444429864
FDV48,OUT035,1495.276840143004
NCY54,OUT013,2921.4157455545173
FDL16,OUT010,-1165.2261850374161
FDR45,OUT018,3734.2820799410147
FDJ52,OUT046,2722.9175313105916
DRG01,OUT017,1436.7289987030854
FDP52,OUT013,3861.162010877826
FDU58,OUT017,3250.1135244911675
FDL02,OUT045,1778.3243022014685
FDG28,OUT013,4099.422633284939
FDA19,OUT035,2348.162530770318
FDW46,OUT027,2615.613857853972
NCD43,OUT049,1948.5421867674559
DRG39,OUT013,963.6599413422264
NCF55,OUT049,876.5233140320342
FDJ07,OUT046,2045.554735527996
FDE08,OUT046,2561.2525460155157
FDP56,OUT019,-956.3085226580806
FDT45,OUT045,939.5028342752521
FDF17,OUT018,2999.8628672428495
FDX44,OUT046,1594.615639125048
FDM28,OUT027,4405.4176447024765
FDI36,OUT049,3400.5651900352896
FDS07,OUT045,1939.5625394856434
FDD36,OUT045,1976.0479231097743
FDW11,OUT046,1090.8886392273234
FDN40,OUT049,2699.6609532974726
NCQ18,OUT049,1785.3758431394053
NCQ54,OUT017,2923.2991854242246
NCS42,OUT045,1565.895073218915
DRH39,OUT010,-715.4218309219614
FDC09,OUT027,3260.8250541212547
FDT08,OUT010,657.5576363329892
FDC08,OUT035,3883.033620571525
FDT20,OUT017,892.9301101238452
FDS35,OUT035,1225.5520096360924
FDX58,OUT018,2803.8998821564455
FDW58,OUT046,1850.46581220203
DRD27,OUT046,1651.351670523516
FDH32,OUT019,-221.31962133287743
FDS26,OUT035,4300.672508443065
FDQ31,OUT046,1583.8727927283362
FDP11,OUT018,3346.218883253725
FDD58,OUT017,1847.3642162324577
FDM33,OUT045,3546.8235263090573
FDZ16,OUT049,3290.932587744119
NCS29,OUT010,2467.8076613511766
NCM18,OUT019,-846.4497580390889
FDP11,OUT049,3712.687083940935
NCC42,OUT017,2541.941173931893
DRM23,OUT046,2896.9767239476387
NCN55,OUT027,5370.80616554659
FDK46,OUT013,4345.886389925377
FDR01,OUT046,3375.2205093284356
NCA05,OUT045,2523.6178161190583
NCP43,OUT017,3090.592474325098
FDR12,OUT010,944.8257172119811
FDQ01,OUT013,4279.892735088924
FDM13,OUT046,2255.1921321143163
FDQ19,OUT017,4181.444872891916
FDK56,OUT019,1134.3726435552962
NCX06,OUT010,1163.2672962477445
FDO56,OUT027,3491.731935839056
FDU45,OUT045,1894.5366098460763
FDI16,OUT019,-1009.2167917205225
FDL32,OUT046,1940.597518180628
FDA07,OUT046,2173.5856407392675
FDA14,OUT045,2328.2881346368013
FDV46,OUT027,3812.9290116238044
NCO07,OUT035,3676.441025157488
NCP41,OUT046,1887.8939590693226
FDY60,OUT018,2165.9488540888706
FDN38,OUT017,4283.523339019674
FDO15,OUT046,1341.6484372377126
FDT60,OUT013,2158.1462759877577
FDA55,OUT035,3843.6376955436863
FDE02,OUT010,-271.5065534122914
DRJ39,OUT049,3677.00906084248
FDV34,OUT035,1472.7617181111782
FDS20,OUT027,4526.883143401861
FDF02,OUT027,3220.0755994339197
FDW40,OUT017,2481.1723411440544
NCB43,OUT046,3093.781174990181
FDR58,OUT017,1722.0682496845584
DRJ59,OUT035,963.9534039870341
NCD30,OUT017,1837.5392627446709
FDE14,OUT017,1865.6328453305432
FDC28,OUT018,1605.0925069605728
FDU16,OUT018,1199.9106684626313
NCD19,OUT035,1188.4761166460412
FDU21,OUT046,717.2709354632534
FDV59,OUT027,4993.092087449764
FDU03,OUT045,2989.574736535
FDC33,OUT010,1470.6008171277972
NCR42,OUT035,840.044974122713
DRH59,OUT035,1505.027525800033
NCM31,OUT035,2570.9496374236915
FDS50,OUT035,3683.6972767070365
FDP39,OUT046,962.2742998221183
FDQ55,OUT013,2140.4119136427835
FDV36,OUT019,211.0582072489633
FDI05,OUT027,2725.9587692305577
FDS45,OUT027,3285.313221280321
FDA39,OUT045,732.7203288255296
FDC37,OUT010,-49.40411352468436
FDJ60,OUT027,4196.192674950242
DRQ35,OUT046,2168.520659966769
NCJ06,OUT046,2065.1901349619766
NCY42,OUT018,2245.2794584296134
DRM37,OUT049,3365.936292345017
FDR14,OUT045,768.2662403034083
FDE51,OUT049,867.6821585144426
FDT33,OUT017,2927.369816544877
FDR08,OUT013,2050.7398496118512
FDE36,OUT010,835.5095416785189
FDL22,OUT019,-332.2633627536816
FDR44,OUT013,2346.2083984180317
FDI56,OUT019,-366.32547532238095
FDE47,OUT010,252.92989688425587
FDV27,OUT010,-345.9808127764627
FDV10,OUT049,939.2078773076064
FDC40,OUT045,1235.9094332927743
NCX41,OUT013,3627.5563268768237
NCQ38,OUT027,3260.8183513358417
FDV12,OUT027,3150.412766335212
FDE52,OUT017,1578.9629898522944
FDG20,OUT027,4371.433922906748
FDV16,OUT027,2070.82407330185
FDI32,OUT017,2030.4623731754837
FDJ32,OUT049,1315.4644033002332
FDN39,OUT018,2559.033391233541
FDY34,OUT017,2943.863617109426
FDC14,OUT035,960.9874983554728
FDA55,OUT017,3847.8442140674815
FDZ50,OUT010,1000.413670259808
DRG13,OUT049,2847.5225743400624
FDP01,OUT013,2648.290272172715
NCG54,OUT017,2998.776390516363
FDM13,OUT045,2212.302884263867
NCO18,OUT027,4432.574021107157
NCW41,OUT013,2767.3829968071987
FDM52,OUT027,3910.889623436771
NCF55,OUT035,856.0549169201113
FDT09,OUT046,2261.6417802128417
NCM19,OUT035,2025.8191657022726
FDW12,OUT018,2264.8461091653953
FDP15,OUT019,2242.492551732077
FDK36,OUT045,895.1620404242312
FDZ25,OUT035,3039.1430753082495
NCW06,OUT049,3346.7667797897484
FDW60,OUT046,3016.822637109766
DRC49,OUT013,2498.729246191084
NCT17,OUT035,3321.767917700625
NCN06,OUT018,2505.129534906926
FDC45,OUT013,2926.6975794016835
DRJ47,OUT019,996.9781926823707
NCF06,OUT045,4251.688612047259
FDE21,OUT010,147.89268879881274
DRG27,OUT013,765.2306624841076
FDW40,OUT049,2467.319967145806
NCO53,OUT046,3062.181416588737
FDE23,OUT049,971.7393778140904
FDQ16,OUT046,1849.2184068275346
FDS26,OUT045,4095.863906280236
FDZ13,OUT010,-1040.38238787706
FDS14,OUT049,2671.7887686374816
FDC10,OUT045,1989.4024705607735
FDY16,OUT049,3201.0406244991427
FDJ20,OUT035,2245.286260024008
FDV43,OUT035,947.7367256122998
FDZ32,OUT027,3290.609280476572
FDR23,OUT046,2883.7960389866603
FDN24,OUT035,1053.2918187530522
FDE34,OUT027,4448.680215272616
FDU31,OUT013,3751.909973631602
FDW33,OUT018,1592.4860367813562
FDU26,OUT046,1920.921241885695
FDE20,OUT027,4320.937102433552
NCW05,OUT035,1915.534609367969
FDB22,OUT018,2354.380350502677
FDO56,OUT046,2043.6822502946852
FDA19,OUT027,3659.904818292198
DRI39,OUT045,868.2572620432111
FDH52,OUT018,846.3160536986143
FDZ50,OUT035,3054.315425558856
NCN42,OUT035,2614.9692846495127
FDB53,OUT013,2524.330561469378
DRG11,OUT017,2038.6635358220083
DRK11,OUT027,4004.2819826696796
FDQ60,OUT017,2175.7818381813377
FDT36,OUT017,757.398691933704
DRG25,OUT018,2825.212299940704
DRJ23,OUT046,3224.1318393922047
FDG05,OUT035,2735.9377593435565
NCK06,OUT018,1878.9550989170893
FDU52,OUT017,2695.6023952052383
FDW07,OUT018,1273.210488690951
NCM17,OUT045,853.7295666463906
FDA22,OUT045,2779.503492019481
NCA41,OUT018,3028.7127888518517
FDF38,OUT035,980.9220013803824
FDH52,OUT046,1132.093509881186
FDY58,OUT019,1827.0608114006573
FDZ16,OUT045,3118.1275555543616
NCM18,OUT017,1231.7546510772918
FDA22,OUT018,2550.849712209365
NCJ43,OUT035,3098.993709239887
FDI34,OUT027,5216.830814262215
FDG56,OUT046,1146.7762456390628
FDS34,OUT046,1967.4245273199303
DRC01,OUT035,1047.2043058854542
FDQ04,OUT035,859.5407746059609
FDK04,OUT035,1169.4806914692417
FDT51,OUT049,2024.7615125537814
FDV26,OUT017,3251.0867493643127
FDS04,OUT049,2448.056344433804
FDW43,OUT018,3558.2381635870333
FDQ28,OUT010,643.6340074689288
NCK06,OUT017,2233.9839595305275
FDS23,OUT018,1912.3406087302974
FDZ36,OUT019,1179.2372336450717
FDE56,OUT018,855.8707436812438
FDW10,OUT027,4377.445168261838
NCN14,OUT045,3019.2569430485855
NCQ18,OUT045,1623.6979337207376
FDW08,OUT017,2010.6038077720586
FDU43,OUT035,4031.076598903888
FDR33,OUT010,-13.898593010057084
FDM24,OUT010,605.9049894046548
NCZ05,OUT046,1837.7512948462536
NCV41,OUT035,2101.652034884577
FDV11,OUT018,2629.0794975787685
NCY05,OUT035,883.6996114553876
FDV44,OUT018,2947.4659727633443
FDW32,OUT049,1607.7589884697918
NCU18,OUT027,3848.83292443143
NCC43,OUT035,4305.6111790448995
FDW19,OUT013,2037.5338875759626
FDN31,OUT035,3328.166241631454
FDI48,OUT045,894.5745880609611
FDS24,OUT017,1652.4827948823477
FDF46,OUT049,2142.826122892766
DRG23,OUT017,2711.4161031219155
FDG14,OUT018,2353.9361860670906
NCY30,OUT049,3127.4388316090917
FDO28,OUT018,1862.7691167620942
DRD24,OUT035,2486.6267642459825
FDI33,OUT049,1704.5334032091596
FDN32,OUT046,3145.4136617226977
FDR16,OUT045,3450.128928969989
FDF26,OUT046,2657.8907418001836
NCN29,OUT018,734.4905070850327
FDE20,OUT045,2840.1839089365785
FDA46,OUT046,3180.4780604328553
FDU28,OUT045,3029.313374190926
FDQ48,OUT045,1677.0447357881967
FDV36,OUT013,2273.697741766704
FDR14,OUT018,582.4115786828079
FDP23,OUT017,3694.0421940277447
FDP56,OUT013,1091.592169624455
FDK48,OUT010,-545.7555306581635
FDR48,OUT046,2530.3696860076707
NCY29,OUT049,1205.175603006668
FDM22,OUT018,752.9448776529753
DRJ01,OUT013,2756.8432834800733
FDZ43,OUT045,4016.1449455219517
FDV03,OUT035,2681.8702189403593
FDX11,OUT027,4416.911187863076
NCA41,OUT027,4698.2891176823
FDE38,OUT017,2974.885080284719
FDI27,OUT018,539.793103819462
FDN32,OUT013,3187.318540287404
NCN43,OUT017,2215.443121753073
FDB47,OUT027,4855.310961941799
FDV03,OUT017,2694.0169139478785
NCN30,OUT045,1682.274626005994
NCV54,OUT010,175.15126614118708
FDV07,OUT013,2031.5098283107945
FDP07,OUT049,3418.730099858163
FDK48,OUT018,1077.6282094889757
FDM15,OUT019,598.7440105386231
FDY19,OUT027,3475.5999010021987
FDK46,OUT046,4291.256162918951
FDY11,OUT045,1167.27086802966
FDH09,OUT046,1363.8199487038728
FDO08,OUT027,4230.213756320321
FDU14,OUT013,4115.580041914323
FDD22,OUT027,3342.327742078036
FDM27,OUT017,2682.909650984777
FDL02,OUT027,3274.7775127085006
NCA17,OUT035,2652.359877855615
FDE38,OUT019,888.606789542624
NCG07,OUT049,3279.0259503016896
DRC27,OUT013,4060.1894874270583
FDA27,OUT035,4212.323971673784
FDW40,OUT045,2305.6494822891655
DRI11,OUT013,2136.6704122857736
FDN50,OUT046,1709.5698569863307
FDR12,OUT046,2877.2393078966634
FDT34,OUT027,3170.575970639202
FDW11,OUT035,1208.292110392813
NCO30,OUT027,4516.542051563785
FDZ34,OUT017,3350.0030363565966
FDU45,OUT017,2055.8935223807675
NCD42,OUT035,901.5135872222054
FDX25,OUT045,2995.546317790013
NCR29,OUT046,1102.8746176411369
FDX43,OUT019,968.6708310207578
FDB04,OUT010,-495.95586440180705
FDR49,OUT027,2304.4157030380848
FDS39,OUT018,2164.220438793858
FDW58,OUT045,1789.3780775582636
FDG22,OUT019,-1171.3905212486934
FDG31,OUT017,1243.823809907044
NCV53,OUT027,5452.001605344085
DRJ37,OUT035,2603.1364966190304
FDV07,OUT035,2059.338508223809
FDW52,OUT018,2521.9978316211163
FDT15,OUT045,3024.736905151327
FDD02,OUT018,1824.970631722863
FDM16,OUT035,1428.1069407064133
NCE55,OUT046,2927.0873650867725
FDB57,OUT018,3462.463994471742
FDQ04,OUT013,892.1011243063767
FDQ47,OUT019,-1374.8772737406907
FDY14,OUT019,2298.039680599639
DRK37,OUT017,3229.5757334163973
FDO25,OUT017,3610.7858722975834
FDL57,OUT046,4276.139267121285
NCK29,OUT018,1880.0643701557055
FDK46,OUT027,5739.367379160216
NCB43,OUT010,1134.0396525619726
DRE01,OUT027,5299.400280522397
FDC46,OUT018,2800.0020895826783
FDQ23,OUT045,1758.186303170478
FDX38,OUT049,970.2217969267003
FDG60,OUT018,3623.909135296901
FDW55,OUT017,4236.0545089179395
FDP39,OUT013,1002.6139638160566
FDB20,OUT018,1197.8528210462318
FDV21,OUT017,2197.6071029871637
FDZ02,OUT013,1697.1302012959895
FDP19,OUT027,3584.894753549601
FDA38,OUT035,4044.6881713679322
FDH22,OUT045,2087.2350280236315
DRM11,OUT045,4314.934797730373
FDO12,OUT027,4682.018753047505
FDT14,OUT049,2048.163039216666
FDW34,OUT010,2120.366155926724
FDG04,OUT027,4561.254023795849
FDW59,OUT018,1238.6044366079332
FDR33,OUT018,1662.8721063690937
FDP32,OUT013,2355.5017172980297
FDL13,OUT027,5268.816490749756
FDD22,OUT013,2022.3245991719814
FDV40,OUT027,2713.7911231972903
NCD55,OUT046,838.7127062290892
FDQ20,OUT010,-1047.7433084142504
FDD28,OUT045,1003.018770918643
FDC39,OUT045,3278.62152543258
NCR17,OUT049,2195.9927747518996
DRO35,OUT018,1806.4936418054895
FDF40,OUT049,4136.4243193689545
FDR31,OUT018,2247.8212761728682
NCQ41,OUT017,3427.090929436057
FDP38,OUT046,1010.4171263968856
NCU54,OUT027,4884.237902471097
FDG22,OUT018,453.4294039328379
DRK59,OUT013,4005.5045253896933
FDC37,OUT046,1838.998363587547
NCO42,OUT013,2561.3677438158556
NCT42,OUT017,2688.3603049903577
FDX27,OUT035,1663.1650343888068
FDV40,OUT018,1067.0137208003543
FDT45,OUT027,2434.082424607841
FDS47,OUT019,-490.46499390435565
FDR45,OUT035,4062.759696846286
FDB03,OUT045,3743.929559376258
FDO49,OUT035,1109.9043776655562
FDU60,OUT027,4211.7790234650965
FDB26,OUT018,780.5891422948662
FDB46,OUT017,3638.025454333074
FDQ37,OUT019,1291.5183036450762
FDN03,OUT017,4236.3009468987475
NCX30,OUT045,4069.583806493967
FDK32,OUT019,690.4706608256492
DRM47,OUT013,3349.4877609358155
NCO02,OUT046,1221.3198352955624
FDP04,OUT013,1247.4339849653334
NCO43,OUT049,1897.4394954167838
