Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI53,OUT027,4212.4683
NCU30,OUT049,2851.971
FDC56,OUT027,3263.062
FDK27,OUT018,1885.9148
NCK18,OUT017,2889.3079
FDB52,OUT019,778.18774
DRG25,OUT027,5086.8
FDZ13,OUT049,888.752
FDB57,OUT019,725.3947
FDR40,OUT046,1408.4456
NCO14,OUT019,-7.9882345
NCN19,OUT045,3146.154
FDQ28,OUT019,352.59503
FDO13,OUT018,2426.8132
FDK48,OUT013,1411.6271
FDU07,OUT018,2217.4368
FDW20,OUT046,2180.1963
FDV12,OUT010,404.88065
FDH24,OUT013,2699.1057
FDV59,OUT049,3501.7747
FDK57,OUT045,1946.3984
FDL16,OUT027,1370.6677
NCQ17,OUT046,2474.4634
FDJ15,OUT018,3047.3938
FDX24,OUT049,1650.3832
FDT47,OUT046,1694.0034
FDT10,OUT049,962.9768
FDZ37,OUT018,1166.6471
FDW43,OUT027,6128.1514
DRN36,OUT017,1555.8151
FDJ14,OUT045,1284.7845
FDA32,OUT013,3562.367
FDJ38,OUT019,557.51263
FDQ57,OUT017,2619.4028
NCQ41,OUT019,695.2122
FDG56,OUT049,962.9768
DRC13,OUT027,3307.105
FDV55,OUT035,2478.736
FDQ49,OUT045,2772.0405
FDE29,OUT010,127.42526
FDR03,OUT013,3656.0234
FDD45,OUT049,1650.3832
FDN38,OUT010,703.54034
FDT56,OUT046,945.19
FDT48,OUT045,3368.6382
FDU03,OUT049,2925.3516
FDC56,OUT010,418.06158
NCO43,OUT027,2467.4827
FDQ27,OUT017,1738.5625
FDR03,OUT046,3565.3188
DRH23,OUT010,164.05202
FDG22,OUT045,677.18353
NCJ42,OUT013,1689.5698
FDR24,OUT046,1491.2445
FDW60,OUT035,3022.7983
FDJ08,OUT013,3157.8174
DRL59,OUT018,650.81744
FDG60,OUT010,671.4203
FDW27,OUT017,2584.1802
FDX14,OUT018,1019.5442
FDC20,OUT013,953.3417
NCS29,OUT018,3747.4834
FDJ56,OUT046,1634.5468
FDB20,OUT019,239.94046
FDL28,OUT027,6057.3667
FDW01,OUT018,2217.4368
FDL03,OUT046,3160.4758
FDX22,OUT049,3572.5588
FDJ21,OUT035,2525.7463
FDR31,OUT045,2414.2063
FDG21,OUT035,2629.2292
FDS22,OUT027,1280.9786
FDK08,OUT035,1641.7867
FDE17,OUT018,2192.9724
NCN30,OUT017,1566.919
FDT50,OUT046,1500.0986
NCX42,OUT049,2710.092
FDJ12,OUT035,3562.367
NCA18,OUT027,2977.913
FDP23,OUT019,636.5524
FDX12,OUT013,4191.6514
FDN40,OUT018,2182.214
FDV48,OUT035,1317.059
NCY54,OUT013,2945.3718
FDL16,OUT010,22.376406
FDR45,OUT018,3810.6936
FDJ52,OUT046,2738.0747
DRG01,OUT017,1317.059
FDP52,OUT013,3907.4167
FDU58,OUT017,3184.7002
FDL02,OUT045,1646.1915
FDG28,OUT013,4071.549
FDA19,OUT035,2095.9458
FDW46,OUT027,1816.9033
NCD43,OUT049,1714.0343
DRG39,OUT013,841.1873
NCF55,OUT049,702.48975
FDJ07,OUT046,1960.4786
FDE08,OUT046,2449.999
FDP56,OUT019,43.554405
FDT45,OUT045,893.18115
FDF17,OUT018,2910.7227
FDX44,OUT046,1353.643
FDM28,OUT027,4674.304
FDI36,OUT049,3157.8174
FDS07,OUT045,1894.1105
FDD36,OUT045,1935.4442
FDW11,OUT046,955.7368
FDN40,OUT049,2446.4807
NCQ18,OUT049,1555.8151
NCQ54,OUT017,2889.3079
NCS42,OUT045,1466.2101
DRH39,OUT010,63.650322
FDC09,OUT027,2529.538
FDT08,OUT010,352.59503
FDC08,OUT035,3970.9128
FDT20,OUT017,709.4579
FDS35,OUT035,1050.7474
FDX58,OUT018,2934.1782
FDW58,OUT046,1744.0494
DRD27,OUT046,1820.282
FDH32,OUT019,442.87457
FDS26,OUT035,3993.7896
FDQ31,OUT046,1362.1188
FDP11,OUT018,3221.4841
FDD58,OUT017,1641.7867
FDM33,OUT045,3409.318
FDZ16,OUT049,3157.8174
NCS29,OUT010,776.77985
NCM18,OUT019,127.42526
FDP11,OUT049,3501.7747
NCC42,OUT017,2127.2766
DRM23,OUT046,2938.1318
NCN55,OUT027,6119.2856
FDK46,OUT013,4155.2773
FDR01,OUT046,3173.769
NCA05,OUT045,2120.2678
NCP43,OUT017,2955.2703
FDR12,OUT010,414.2173
FDQ01,OUT013,3973.8364
FDM13,OUT046,2084.814
FDQ19,OUT017,4109.8594
FDK56,OUT019,557.51263
NCX06,OUT010,658.20703
FDO56,OUT027,2977.913
FDU45,OUT045,1925.2521
FDI16,OUT019,164.05202
FDL32,OUT046,1919.1449
FDA07,OUT046,2132.7488
FDA14,OUT045,2400.9524
FDV46,OUT027,3434.4124
NCO07,OUT035,3572.5588
NCP41,OUT046,1706.7943
FDY60,OUT018,1907.0532
FDN38,OUT017,4079.0874
FDO15,OUT046,1239.3181
FDT60,OUT013,2095.9458
FDA55,OUT035,3829.3115
FDE02,OUT010,442.87457
DRJ39,OUT049,3479.7458
FDV34,OUT035,1184.2166
FDS20,OUT027,5032.565
FDF02,OUT027,2528.6265
FDW40,OUT017,2127.2766
NCB43,OUT046,3116.4329
FDR58,OUT017,1482.2358
DRJ59,OUT035,719.6501
NCD30,OUT017,1618.234
FDE14,OUT017,1556.7268
FDC28,OUT018,1438.6638
FDU16,OUT018,1131.0787
NCD19,OUT035,963.5339
FDU21,OUT046,701.3062
FDV59,OUT027,5461.4673
FDU03,OUT045,3252.1255
FDC33,OUT010,695.2122
NCR42,OUT035,709.4579
DRH59,OUT035,1235.4542
NCM31,OUT035,2229.7534
FDS50,OUT035,3780.835
FDP39,OUT046,881.512
FDQ55,OUT013,1967.7186
FDV36,OUT019,359.00845
FDI05,OUT027,2083.2144
FDS45,OUT027,2529.538
FDA39,OUT045,652.1529
FDC37,OUT010,420.1088
FDJ60,OUT027,4356.461
DRQ35,OUT046,2089.6174
NCJ06,OUT046,1991.0114
NCY42,OUT018,2236.449
DRM37,OUT049,3295.5168
FDR14,OUT045,808.0013
FDE51,OUT049,624.847
FDT33,OUT017,2879.116
FDR08,OUT013,1933.062
FDE36,OUT010,399.29257
FDL22,OUT019,385.54422
FDR44,OUT013,2092.054
FDI56,OUT019,385.54422
FDE47,OUT010,359.00845
FDV27,OUT010,385.54422
FDV10,OUT049,708.5462
FDC40,OUT045,1236.3082
NCX41,OUT013,3538.4143
NCQ38,OUT027,2539.73
FDV12,OUT027,2513.3984
FDE52,OUT017,1357.017
FDG20,OUT027,4674.304
FDV16,OUT027,1269.8748
FDI32,OUT017,1926.3849
FDJ32,OUT049,1057.5448
FDN39,OUT018,2546.342
FDY34,OUT017,2889.3079
FDC14,OUT035,709.4579
FDA55,OUT017,3829.3115
FDZ50,OUT010,565.6876
DRG13,OUT049,2735.1228
FDP01,OUT013,2435.4944
NCG54,OUT017,2945.3718
FDM13,OUT045,2059.7795
NCO18,OUT027,4718.347
NCW41,OUT013,2511.4739
FDM52,OUT027,3868.2727
NCF55,OUT035,702.48975
FDT09,OUT046,2174.2715
NCM19,OUT035,1737.1537
FDW12,OUT018,2355.1362
FDP15,OUT019,753.1733
FDK36,OUT045,775.75323
FDZ25,OUT035,2989.4148
NCW06,OUT049,3157.8174
FDW60,OUT046,3015.5583
DRC49,OUT013,2481.7034
NCT17,OUT035,3201.8604
NCN06,OUT018,2449.2703
FDC45,OUT013,2945.3718
DRJ47,OUT019,524.5162
NCF06,OUT045,4064.6658
FDE21,OUT010,449.20325
DRG27,OUT013,660.0698
FDW40,OUT049,2127.2766
NCO53,OUT046,3150.5774
FDE23,OUT049,708.5462
FDQ16,OUT046,1672.1377
FDS26,OUT045,3531.7317
FDZ13,OUT010,22.376406
FDS14,OUT049,2433.2268
FDC10,OUT045,1894.1105
FDY16,OUT049,3261.3723
FDJ20,OUT035,2071.2344
FDV43,OUT035,708.5462
FDZ32,OUT027,2529.538
FDR23,OUT046,2938.1318
FDN24,OUT035,925.4555
FDE34,OUT027,5089.2163
FDU31,OUT013,3562.367
FDW33,OUT018,1461.1207
FDU26,OUT046,1826.9698
FDE20,OUT027,4494.16
NCW05,OUT035,1699.963
FDB22,OUT018,2355.1362
FDO56,OUT046,1919.1449
FDA19,OUT027,3380.1775
DRI39,OUT045,871.67926
FDH52,OUT018,713.93835
FDZ50,OUT035,3165.9922
NCN42,OUT035,2532.971
FDB53,OUT013,2481.7034
DRG11,OUT017,1667.7075
DRK11,OUT027,3878.4646
FDQ60,OUT017,2060.7231
FDT36,OUT017,708.5462
DRG25,OUT018,2931.7617
DRJ23,OUT046,3160.4758
FDG05,OUT035,2691.0798
NCK06,OUT018,2084.423
FDU52,OUT017,2481.7034
FDW07,OUT018,1153.5356
NCM17,OUT045,676.27185
FDA22,OUT045,2802.7986
NCA41,OUT018,2921.5698
FDF38,OUT035,709.4579
FDH52,OUT046,955.7368
FDY58,OUT019,664.8023
FDZ16,OUT045,3091.9192
NCM18,OUT017,962.9768
FDA22,OUT018,2570.8064
NCJ43,OUT035,2972.2546
FDI34,OUT027,6030.808
FDG56,OUT046,955.7368
FDS34,OUT046,1894.6804
DRC01,OUT035,793.9827
FDQ04,OUT035,673.32336
FDK04,OUT035,952.43
FDT51,OUT049,1778.4874
FDV26,OUT017,3075.1963
FDS04,OUT049,2127.2766
FDW43,OUT018,3651.6687
FDQ28,OUT010,352.59503
NCK06,OUT017,2173.3723
FDS23,OUT018,2083.976
FDZ36,OUT019,557.51263
FDE56,OUT018,736.3952
FDW10,OUT027,4812.0034
NCN14,OUT045,3057.7747
NCQ18,OUT045,1550.9645
FDW08,OUT017,1797.4985
FDU43,OUT035,3928.9138
FDR33,OUT010,420.1088
FDM24,OUT010,317.37222
NCZ05,OUT046,1695.6904
NCV41,OUT035,1967.7186
FDV11,OUT018,2681.1052
NCY05,OUT035,708.5462
FDV44,OUT018,2921.5698
FDW32,OUT049,1380.1172
NCU18,OUT027,3380.1775
NCC43,OUT035,4309.526
FDW19,OUT013,1768.2953
FDN31,OUT035,3157.8174
FDI48,OUT045,785.82733
FDS24,OUT017,1212.6232
FDF46,OUT049,2051.1829
DRG23,OUT017,2481.7034
FDG14,OUT018,2217.4368
NCY30,OUT049,2955.2703
FDO28,OUT018,1987.8589
DRD24,OUT035,2171.3196
FDI33,OUT049,1499.3962
FDN32,OUT046,3204.8123
FDR16,OUT045,3374.0955
FDF26,OUT046,2474.4634
NCN29,OUT018,558.98914
FDE20,OUT045,2940.498
FDA46,OUT046,3150.5774
FDU28,OUT045,3057.7747
FDQ48,OUT045,1610.4241
FDV36,OUT013,2209.181
FDR14,OUT018,650.3975
FDP23,OUT017,3562.367
FDP56,OUT013,818.1017
FDK48,OUT010,158.33578
FDR48,OUT046,2474.4634
NCY29,OUT049,952.43
FDM22,OUT018,677.32874
DRJ01,OUT013,2655.8572
FDZ43,OUT045,3957.9832
FDV03,OUT035,2481.7034
FDX11,OUT027,5089.2163
NCA41,OUT027,5076.608
FDE38,OUT017,2817.9128
FDI27,OUT018,499.40894
FDN32,OUT013,3212.0522
NCN43,OUT017,2150.1807
FDB47,OUT027,5461.4673
FDV03,OUT017,2481.7034
NCN30,OUT045,1562.0684
NCV54,OUT010,359.00845
FDV07,OUT013,1703.8422
FDP07,OUT049,3123.6729
FDK48,OUT018,836.2682
FDM15,OUT019,352.59503
FDY19,OUT027,3009.0547
FDK46,OUT046,4148.0376
FDY11,OUT045,1019.3848
FDH09,OUT046,1171.1143
FDO08,OUT027,4212.4683
FDU14,OUT013,4059.443
FDD22,OUT027,2977.913
FDM27,OUT017,2691.0798
FDL02,OUT027,2528.6265
NCA17,OUT035,2594.691
FDE38,OUT019,376.101
NCG07,OUT049,3157.8174
DRC27,OUT013,3952.9924
FDA27,OUT035,4080.94
FDW40,OUT045,2095.0022
DRI11,OUT013,1957.5265
FDN50,OUT046,1549.4868
FDR12,OUT046,2982.1748
FDT34,OUT027,2528.6265
FDW11,OUT035,962.9768
NCO30,OUT027,5086.8
FDZ34,OUT017,3157.8174
FDU45,OUT017,1957.5265
NCD42,OUT035,719.6501
FDX25,OUT045,2893.598
NCR29,OUT046,945.19
FDX43,OUT019,551.9169
FDB04,OUT010,243.16513
FDR49,OUT027,1439.3672
FDS39,OUT018,1917.2454
FDW58,OUT045,1308.5562
FDG22,OUT019,-7.9882345
FDG31,OUT017,963.8885
NCV53,OUT027,6273.5347
DRJ37,OUT035,2481.7034
FDV07,OUT035,1768.2953
FDW52,OUT018,2470.8562
FDT15,OUT045,3048.2205
FDD02,OUT018,1662.1183
FDM16,OUT035,1174.0244
NCE55,OUT046,2938.1318
FDB57,OUT018,3258.1238
FDQ04,OUT013,673.32336
FDQ47,OUT019,-7.9882345
FDY14,OUT019,603.1547
DRK37,OUT017,3181.009
FDO25,OUT017,3439.9937
FDL57,OUT046,4148.0376
NCK29,OUT018,1931.0309
FDK46,OUT027,6355.1807
NCB43,OUT010,523.36804
DRE01,OUT027,6107.922
FDC46,OUT018,2899.984
FDQ23,OUT045,1654.4073
FDX38,OUT049,769.6253
FDG60,OUT018,3580.8845
FDW55,OUT017,4039.7805
FDP39,OUT013,818.1017
FDB20,OUT018,1068.0204
FDV21,OUT017,2095.9458
FDZ02,OUT013,1508.2504
FDP19,OUT027,3263.062
FDA38,OUT035,4106.8555
FDH22,OUT045,2028.4487
DRM11,OUT045,3984.4683
FDO12,OUT027,5170.264
FDT14,OUT049,1930.1964
FDW34,OUT010,710.4619
FDG04,OUT027,5086.8
FDW59,OUT018,1166.6471
FDR33,OUT018,1439.5756
FDP32,OUT013,2216.485
FDL13,OUT027,6057.3667
FDD22,OUT013,1926.3849
FDV40,OUT027,1911.4714
NCD55,OUT046,702.2179
FDQ20,OUT010,-7.9882345
FDD28,OUT045,920.15564
FDC39,OUT045,3360.8416
NCR17,OUT049,1957.5265
DRO35,OUT018,1693.2599
FDF40,OUT049,4377.5996
FDR31,OUT018,2182.214
NCQ41,OUT017,3295.5168
FDP38,OUT046,811.7734
NCU54,OUT027,5434.9087
FDG22,OUT018,460.41956
DRK59,OUT013,3915.003
FDC37,OUT046,1696.6022
NCO42,OUT013,2365.3928
NCT42,OUT017,2490.5237
FDX27,OUT035,1741.3027
FDV40,OUT018,935.1774
FDT45,OUT027,1718.5863
FDS47,OUT019,291.6415
FDR45,OUT035,4116.945
FDB03,OUT045,3848.8037
FDO49,OUT035,889.6637
FDU60,OUT027,4356.461
FDB26,OUT018,640.62524
FDB46,OUT017,3475.2163
FDQ37,OUT019,557.51263
FDN03,OUT017,4193.589
NCX30,OUT045,4246.162
FDK32,OUT019,352.59503
DRM47,OUT013,3157.8174
NCO02,OUT046,1043.5074
FDP04,OUT013,1061.8513
NCO43,OUT049,1738.5625
FDD59,OUT013,1317.059
FDQ10,OUT017,2989.4148
FDW45,OUT035,2522.779
NCK30,OUT049,4155.2773
FDU31,OUT018,3282.0764
NCQ17,OUT019,352.59503
FDN01,OUT017,2945.3718
FDZ19,OUT049,2910.1492
DRG37,OUT017,2535.9382
FDE32,OUT045,303.0681
FDO34,OUT049,2879.116
FDM04,OUT019,138.12268
FDZ25,OUT049,2989.4148
FDU08,OUT049,1642.6985
NCW30,OUT045,4123.079
NCM18,OUT013,962.9768
FDS22,OUT035,719.6501
NCH18,OUT017,4039.0764
FDC23,OUT013,2965.4622
FDY46,OUT013,3123.6729
NCU06,OUT046,3934.3213
FDX57,OUT045,1550.9645
FDX36,OUT027,5789.8013
FDL16,OUT045,764.64935
FDT16,OUT010,767.63324
FDN16,OUT018,1438.6638
FDC03,OUT046,3102.1008
DRF60,OUT013,4056.354
FDS27,OUT027,5086.8
FDP33,OUT010,612.7495
FDJ36,OUT018,1461.1207
NCR42,OUT013,709.4579
FDV14,OUT017,1331.6409
NCP42,OUT035,3212.0522
FDB50,OUT027,2083.2144
NCC30,OUT027,4718.347
FDA23,OUT018,1438.6638
FDW16,OUT017,1499.3962
FDQ52,OUT010,613.82355
FDB58,OUT049,2204.8794
NCP29,OUT049,1050.7474
NCM05,OUT045,3970.7253
FDO25,OUT013,3439.9937
NCM54,OUT046,2226.4053
NCL54,OUT046,3075.8313
FDL39,OUT010,490.16406
FDF53,OUT018,2639.3403
NCQ42,OUT035,2115.2769
FDF58,OUT013,974.0807
FDZ04,OUT035,1051.6592
FDE26,OUT019,390.3391
FDS60,OUT017,2693.8735
FDV58,OUT017,2884.0208
FDM04,OUT045,819.95325
FDE08,OUT035,2478.736
NCB43,OUT049,3123.6729
FDU11,OUT010,382.2
FDF22,OUT019,609.99414
FDE24,OUT013,2127.2766
DRJ49,OUT046,2174.2715
NCQ53,OUT035,4012.3455
NCL41,OUT013,709.4579
FDR22,OUT013,1754.023
FDH04,OUT035,1531.696
DRH15,OUT045,627.7955
FDY40,OUT049,891.49194
NCI17,OUT035,1555.8151
NCC18,OUT013,3048.9268
FDY28,OUT027,5434.9087
FDB45,OUT027,2539.73
NCL30,OUT018,1807.2152
FDM10,OUT017,3441.0718
FDH22,OUT027,3263.062
NCZ53,OUT017,3201.8604
NCI18,OUT013,3865.9512
FDH14,OUT027,3380.1775
FDR36,OUT027,1269.8748
FDW01,OUT045,2449.429
FDK02,OUT027,3145.7883
FDJ02,OUT018,2261.4797
FDU55,OUT013,4215.8696
NCV18,OUT027,2230.2778
FDH14,OUT018,1863.0103
FDZ37,OUT045,1477.314
FDX49,OUT049,3938.1946
NCD43,OUT046,1706.7943
FDZ07,OUT013,962.9768
FDK43,OUT035,2139.9888
FDR32,OUT018,3588.4707
FDT39,OUT013,2500.7156
NCV54,OUT017,2022.7158
FDF38,OUT018,460.41956
FDV60,OUT046,3116.4329
FDH44,OUT027,3868.2727
FDS21,OUT046,942.37634
NCL41,OUT045,677.18353
FDM46,OUT017,1555.8151
FDU27,OUT045,761.363
NCJ54,OUT017,3941.5613
DRG51,OUT018,2596.6802
NCA29,OUT019,414.2173
FDR47,OUT045,3057.7747
NCL19,OUT027,3434.4124
DRG01,OUT049,1330.0223
FDG10,OUT046,939.13354
NCV05,OUT049,2525.7463
NCH18,OUT019,716.3762
FDV14,OUT018,1082.6024
DRJ23,OUT035,3189.213
DRJ11,OUT046,3150.5774
FDZ03,OUT017,3109.3408
FDI27,OUT010,-26.099981
FDJ14,OUT018,1103.842
FDU32,OUT017,2139.9888
FDD47,OUT027,4588.681
DRF36,OUT035,3212.0522
FDM21,OUT046,4040.0874
FDV10,OUT018,459.50784
FDH60,OUT018,2843.3823
FDX47,OUT010,335.43472
FDT19,OUT019,524.5162
FDO11,OUT045,4102.304
FDH24,OUT027,4266.703
FDL02,OUT018,1436.6562
FDB02,OUT049,2989.4148
FDA43,OUT046,3150.5774
FDG52,OUT045,764.64935
DRC12,OUT013,3167.7158
FDY37,OUT018,1907.0532
NCU18,OUT045,2095.0022
FDU09,OUT035,952.43
DRJ25,OUT027,1460.5452
DRE12,OUT018,1860.6271
DRL47,OUT017,2115.5244
DRK01,OUT046,1548.5751
FDC22,OUT019,557.51263
FDG44,OUT013,890.23267
FDW04,OUT035,2127.2766
FDK09,OUT049,3915.003
NCN43,OUT035,2150.1807
FDG04,OUT049,3212.0522
FDH32,OUT010,442.87457
DRI47,OUT017,2535.9382
DRE15,OUT013,1362.1897
FDY11,OUT035,1051.6592
FDO60,OUT049,684.9935
FDQ20,OUT018,460.41956
FDO57,OUT027,4212.4683
FDT14,OUT019,385.7418
FDA57,OUT049,684.9935
DRN35,OUT017,708.5462
FDJ03,OUT046,762.3853
FDX28,OUT017,1652.4794
DRE25,OUT045,1466.2101
FDR09,OUT046,4013.529
FDB23,OUT035,3887.4482
FDO08,OUT045,2658.8054
FDQ23,OUT049,1671.4536
FDW04,OUT013,2127.2766
DRK13,OUT010,557.51263
NCL17,OUT027,3380.1775
FDY21,OUT035,3157.8174
FDJ38,OUT027,5170.264
FDA37,OUT019,359.00845
FDV43,OUT013,708.5462
FDL36,OUT046,1548.5751
FDD53,OUT045,676.27185
FDZ19,OUT010,489.29333
FDV21,OUT045,2063.6714
NCL54,OUT018,2818.8047
DRI47,OUT027,3878.4646
DRG03,OUT049,2433.2268
FDG21,OUT013,2629.2292
FDW03,OUT018,1544.1385
NCI55,OUT046,2118.4763
DRC36,OUT019,524.5162
FDH22,OUT017,2060.7231
FDV20,OUT045,2039.2067
NCU41,OUT027,5032.565
FDN46,OUT027,2528.6265
FDK50,OUT045,2702.8484
NCA05,OUT027,3868.2727
DRH01,OUT018,2703.5623
FDT08,OUT018,2217.4368
FDM08,OUT018,3549.021
FDZ07,OUT035,962.9768
FDS22,OUT017,808.0276
FDV35,OUT027,4212.4683
FDI28,OUT010,239.94046
FDW58,OUT027,2539.73
FDT52,OUT045,3957.9832
FDY34,OUT046,2738.0747
FDR10,OUT046,2738.0747
FDK57,OUT017,2095.9458
FDR02,OUT027,2792.2527
FDX49,OUT046,3930.9546
FDQ20,OUT046,702.2179
DRK23,OUT045,4041.7126
NCW06,OUT046,3150.5774
FDR31,OUT017,2446.4807
NCE43,OUT013,2835.073
DRO59,OUT027,2083.2144
FDN09,OUT049,4132.14
FDR11,OUT046,2683.8398
FDO57,OUT013,2644.8708
NCX18,OUT017,3212.0522
FDB05,OUT018,4030.6108
FDQ08,OUT018,725.04224
NCG43,OUT035,1552.8477
FDJ56,OUT013,1687.7023
FDA13,OUT010,-7.9882345
FDO56,OUT017,1926.3849
FDB37,OUT018,3870.2056
FDZ02,OUT018,1259.2119
FDQ24,OUT046,4148.0376
FDM16,OUT013,1174.0244
FDU35,OUT049,1606.5638
FDT35,OUT035,2832.1057
NCX30,OUT049,4062.0613
FDG04,OUT017,3212.0522
FDI12,OUT035,1404.5817
FDE35,OUT035,962.9768
NCP14,OUT027,2528.6265
NCY53,OUT045,1680.4148
FDP49,OUT017,952.43
FDQ04,OUT017,673.32336
FDM39,OUT035,2861.6726
FDO58,OUT019,376.101
FDC56,OUT017,1978.6729
NCQ54,OUT046,2882.0679
FDV10,OUT027,1269.8748
NCK17,OUT046,702.2179
NCF55,OUT027,1280.9786
FDV33,OUT013,4215.8696
NCH29,OUT019,442.87457
FDA37,OUT027,3263.062
FDH46,OUT018,1439.5756
FDS25,OUT035,1737.1537
FDH04,OUT027,2335.2842
FDX52,OUT046,3194.6204
NCD42,OUT017,719.6501
FDW47,OUT017,2095.9458
FDL25,OUT027,2381.5112
NCJ06,OUT010,334.54404
FDY09,OUT013,2989.4148
FDS40,OUT046,795.87445
FDH41,OUT017,3475.2163
FDG38,OUT035,1404.5817
FDU03,OUT027,4688.428
FDV20,OUT046,2064.2415
DRB13,OUT045,3110.9314
NCQ30,OUT013,2139.9888
NCH06,OUT013,4044.9907
FDU50,OUT018,1921.0277
NCO42,OUT019,308.89627
FDW09,OUT018,1068.9321
FDH04,OUT013,1474.3655
FDC21,OUT045,1626.9573
FDL21,OUT049,719.6501
FDM46,OUT010,442.87457
FDT22,OUT019,127.42526
FDB28,OUT035,3092.1807
FDI12,OUT018,1178.0001
FDA28,OUT045,2063.6714
FDF59,OUT013,2095.9458
FDM45,OUT027,3263.062
FDQ56,OUT017,1387.4213
FDR46,OUT049,2481.7034
FDT01,OUT013,3475.2163
FDD16,OUT027,2002.5219
NCU30,OUT010,399.29257
FDM40,OUT010,339.23737
FDI56,OUT035,1555.8151
NCS30,OUT013,2060.7231
FDU08,OUT017,1642.6985
FDX51,OUT027,5086.8
FDA43,OUT045,3091.9192
FDX59,OUT010,-7.9882345
FDC37,OUT018,1439.5756
FDP58,OUT013,3475.2163
NCY42,OUT035,2146.2888
FDF21,OUT018,2877.5269
FDU10,OUT027,1269.8748
DRL47,OUT018,1851.2582
FDA58,OUT018,3769.2778
FDJ22,OUT049,3123.6729
FDK50,OUT046,2727.8828
FDO38,OUT035,1317.059
DRF60,OUT035,4056.354
NCZ42,OUT019,802.9078
FDD35,OUT049,1957.5265
FDL25,OUT045,1523.5406
FDJ16,OUT013,952.43
DRK59,OUT049,3915.003
FDI50,OUT046,3994.9136
NCB19,OUT045,1355.1469
DRI37,OUT035,962.9768
FDA14,OUT027,3775.7532
FDC08,OUT018,3576.7832
FDS45,OUT046,1747.4624
FDI21,OUT049,1101.6077
DRJ47,OUT035,2932.7244
DRE37,OUT027,5032.565
FDT55,OUT018,2426.8132
NCG42,OUT027,3424.2205
FDA31,OUT049,2945.3718
NCW42,OUT046,3614.639
FDF50,OUT017,3181.009
FDK56,OUT049,3157.8174
FDX10,OUT035,673.32336
NCK07,OUT027,4212.4683
FDZ49,OUT017,3475.2163
FDR33,OUT013,1703.8422
FDO44,OUT018,1597.685
FDA20,OUT046,3150.5774
NCL30,OUT045,2039.2067
FDI05,OUT019,111.159744
FDQ12,OUT018,3675.6213
FDH47,OUT017,1650.3832
FDH34,OUT018,2921.5698
FDF29,OUT046,2174.2715
FDG40,OUT018,460.41956
NCE18,OUT017,4337.4463
FDP21,OUT010,513.8139
FDY50,OUT013,1414.7852
FDB36,OUT049,2288.1677
NCZ29,OUT049,2095.9458
FDU20,OUT018,1678.9875
FDO56,OUT013,1926.3849
FDW31,OUT049,3114.1187
DRH59,OUT013,1235.4542
NCB30,OUT017,3201.8604
FDK43,OUT027,3307.105
FDW43,OUT045,3912.3027
NCL19,OUT017,2181.5115
FDJ27,OUT046,1634.5468
FDC45,OUT046,2827.833
FDY40,OUT035,818.1017
NCM41,OUT035,1556.7268
NCK18,OUT019,430.33633
FDP37,OUT049,2127.2766
FDA27,OUT027,6213.0483
NCX30,OUT035,4062.0613
FDR09,OUT017,3988.2964
FDG08,OUT027,4674.304
NCU30,OUT013,2758.3145
FDB16,OUT017,1356.1052
FDM16,OUT017,1174.0244
FDC48,OUT013,1328.1628
NCF18,OUT046,3116.4329
FDU46,OUT018,1166.6471
FDH41,OUT018,3194.9258
NCN42,OUT010,382.36597
FDU49,OUT046,1373.789
FDB20,OUT027,2083.2144
FDG50,OUT019,386.45593
FDW20,OUT045,1734.511
NCO55,OUT049,1702.9304
FDX48,OUT046,2494.042
FDU48,OUT046,2095.5723
FDR48,OUT019,352.59503
FDK27,OUT013,2150.1807
FDT35,OUT013,2666.6155
FDN12,OUT049,1702.9304
NCE31,OUT019,-7.9882345
FDL21,OUT017,719.6501
FDV56,OUT017,1714.0343
FDR16,OUT017,3439.9937
NCP41,OUT049,1714.0343
FDJ27,OUT013,1687.7023
FDA07,OUT017,2139.9888
FDK55,OUT049,1474.9318
FDM33,OUT049,3475.2163
FDY46,OUT046,3116.4329
FDD36,OUT046,1960.4786
FDB12,OUT027,2513.3984
FDF28,OUT019,359.00845
NCE07,OUT019,444.57443
FDW50,OUT027,4163.992
NCW18,OUT017,3941.5613
NCJ17,OUT019,291.6415
DRZ24,OUT010,359.00845
FDS07,OUT035,2051.1829
NCW05,OUT010,395.64438
FDZ22,OUT018,1155.5432
FDK02,OUT046,2043.9426
FDZ45,OUT027,5170.264
FDL25,OUT046,1491.2445
FDS08,OUT045,2858.3752
NCZ42,OUT027,6128.1514
FDX57,OUT035,1555.8151
FDF21,OUT046,3150.5774
FDJ56,OUT018,1356.6573
FDX10,OUT013,673.32336
DRG48,OUT035,2500.7156
DRN37,OUT046,2827.833
NCY41,OUT018,459.50784
FDN28,OUT045,1636.3448
FDE34,OUT045,2893.598
FDR10,OUT045,2713.0403
FDC32,OUT017,1531.3506
DRG13,OUT046,2727.8828
FDP59,OUT049,1417.0691
NCT53,OUT010,399.29257
FDL57,OUT027,6200.9316
FDN32,OUT010,601.55566
FDK09,OUT018,3610.9277
FDA52,OUT010,524.5162
FDC57,OUT049,3123.6729
FDI09,OUT035,4164.6724
NCB07,OUT046,3116.4329
FDP26,OUT035,1654.454
FDP40,OUT027,3009.0547
FDL15,OUT013,2457.239
FDV07,OUT046,1854.7117
