Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB57,OUT019,772.5751
FDR40,OUT046,1349.0342
NCO14,OUT019,54.83931
NCN19,OUT045,3099.2876
FDQ28,OUT019,374.34207
FDO13,OUT018,2433.4575
FDK48,OUT013,1274.1163
FDU07,OUT018,2150.5835
FDW20,OUT046,2089.2285
FDV12,OUT010,322.28824
FDH24,OUT013,2626.2212
FDV59,OUT049,3495.4658
FDK57,OUT045,1987.6116
FDL16,OUT027,1226.8208
NCQ17,OUT046,2486.8662
FDJ15,OUT018,3120.2534
FDX24,OUT049,1517.4266
FDT47,OUT046,1761.1383
FDT10,OUT049,983.91943
FDZ37,OUT018,1221.1226
FDW43,OUT027,6510.848
DRN36,OUT017,1545.8431
FDJ14,OUT045,1238.065
FDA32,OUT013,3591.0132
FDJ38,OUT019,551.2167
FDQ57,OUT017,2855.12
NCQ41,OUT019,867.39557
FDG56,OUT049,991.0306
DRC13,OUT027,3200.1182
FDV55,OUT035,2523.7317
FDQ49,OUT045,2975.4048
FDE29,OUT010,125.577354
FDR03,OUT013,3968.7927
FDD45,OUT049,1543.9105
FDN38,OUT010,627.06775
FDT56,OUT046,926.49304
FDT48,OUT045,3191.9832
FDU03,OUT049,2886.8223
FDC56,OUT010,389.33582
NCO43,OUT027,2643.9443
FDQ27,OUT017,1802.1212
FDR03,OUT046,3624.7458
DRH23,OUT010,168.80952
FDG22,OUT045,674.9142
NCJ42,OUT013,1652.45
FDR24,OUT046,1418.7462
FDW60,OUT035,2990.853
FDJ08,OUT013,3175.4407
DRL59,OUT018,746.1101
FDG60,OUT010,482.29562
FDW27,OUT017,2717.2546
FDX14,OUT018,1002.67505
FDC20,OUT013,977.58405
NCS29,OUT018,3320.4429
FDJ56,OUT046,1526.3617
FDB20,OUT019,304.3153
FDL28,OUT027,6387.082
FDW01,OUT018,2150.5835
FDL03,OUT046,3099.1565
FDX22,OUT049,3738.4302
FDJ21,OUT035,2572.0776
FDR31,OUT045,2392.2727
FDG21,OUT035,2931.428
FDS22,OUT027,1109.314
FDK08,OUT035,1646.4424
FDE17,OUT018,2079.3442
NCN30,OUT017,1574.0007
FDT50,OUT046,1527.771
NCX42,OUT049,2434.4932
FDJ12,OUT035,3658.5403
NCA18,OUT027,3040.281
FDP23,OUT019,605.3545
FDX12,OUT013,4449.917
FDN40,OUT018,2187.6528
FDV48,OUT035,1280.7509
NCY54,OUT013,2853.8118
FDL16,OUT010,74.93048
FDR45,OUT018,3700.3552
FDJ52,OUT046,2735.1384
DRG01,OUT017,1281.4056
FDP52,OUT013,3926.1213
FDU58,OUT017,3138.6912
FDL02,OUT045,1647.0695
FDG28,OUT013,4157.492
FDA19,OUT035,2135.8887
FDW46,OUT027,1795.2408
NCD43,OUT049,1708.4473
DRG39,OUT013,878.3002
NCF55,OUT049,733.187
FDJ07,OUT046,1972.8833
FDE08,OUT046,2444.42
FDP56,OUT019,118.16951
FDT45,OUT045,817.682
FDF17,OUT018,2947.379
FDX44,OUT046,1342.9532
FDM28,OUT027,4727.207
FDI36,OUT049,3202.4524
FDS07,OUT045,1873.3062
FDD36,OUT045,1913.3884
FDW11,OUT046,951.4296
FDN40,OUT049,2500.2786
NCQ18,OUT049,1544.5162
NCQ54,OUT017,3047.7961
NCS42,OUT045,1372.811
DRH39,OUT010,235.3637
FDC09,OUT027,2690.611
FDT08,OUT010,402.7533
FDC08,OUT035,4217.701
FDT20,OUT017,729.1471
FDS35,OUT035,1039.1617
FDX58,OUT018,2933.3135
FDW58,OUT046,1642.1492
DRD27,OUT046,1561.3486
FDH32,OUT019,356.78995
FDS26,OUT035,4278.427
FDQ31,OUT046,1399.7379
FDP11,OUT018,3224.9065
FDD58,OUT017,1669.1892
FDM33,OUT045,3339.9448
FDZ16,OUT049,3169.6787
NCS29,OUT010,443.01083
NCM18,OUT019,153.98863
FDP11,OUT049,3516.764
NCC42,OUT017,2194.6836
DRM23,OUT046,2916.8853
NCN55,OUT027,6303.7373
FDK46,OUT013,4354.686
FDR01,OUT046,3277.7505
NCA05,OUT045,2019.5375
NCP43,OUT017,2958.5115
FDR12,OUT010,441.49655
FDQ01,OUT013,3850.361
FDM13,OUT046,2071.2322
FDQ19,OUT017,4168.2695
FDK56,OUT019,551.2167
NCX06,OUT010,645.6596
FDO56,OUT027,3045.3164
FDU45,OUT045,1889.987
FDI16,OUT019,147.50938
FDL32,OUT046,1891.7367
FDA07,OUT046,2204.772
FDA14,OUT045,2396.9597
FDV46,OUT027,3278.7148
NCO07,OUT035,3605.6794
NCP41,OUT046,1656.4521
FDY60,OUT018,1895.5604
FDN38,OUT017,4105.37
FDO15,OUT046,1277.6593
FDT60,OUT013,2120.908
FDA55,OUT035,3845.451
FDE02,OUT010,366.55853
DRJ39,OUT049,3465.6982
FDV34,OUT035,1210.5583
FDS20,OUT027,5071.65
FDF02,OUT027,2715.3105
FDW40,OUT017,2166.2722
NCB43,OUT046,3047.2754
FDR58,OUT017,1411.9867
DRJ59,OUT035,752.54865
NCD30,OUT017,1632.2731
FDE14,OUT017,1567.479
FDC28,OUT018,1427.162
FDU16,OUT018,1098.5825
NCD19,OUT035,992.2501
FDU21,OUT046,691.22925
FDV59,OUT027,5541.062
FDU03,OUT045,3419.724
FDC33,OUT010,964.58606
NCR42,OUT035,685.0431
DRH59,OUT035,1182.4008
NCM31,OUT035,2470.0796
FDS50,OUT035,3764.8235
FDP39,OUT046,919.8768
FDQ55,OUT013,1972.092
FDV36,OUT019,374.7905
FDI05,OUT027,2237.0745
FDS45,OUT027,2690.611
FDA39,OUT045,673.66315
FDC37,OUT010,322.39594
FDJ60,OUT027,4403.386
DRQ35,OUT046,2044.07
NCJ06,OUT046,2015.2281
NCY42,OUT018,2274.713
DRM37,OUT049,3510.8782
FDR14,OUT045,836.5885
FDE51,OUT049,583.6827
FDT33,OUT017,2926.718
FDR08,OUT013,1899.1322
FDE36,OUT010,468.46805
FDL22,OUT019,318.75208
FDR44,OUT013,2124.168
FDI56,OUT019,318.75208
FDE47,OUT010,394.86148
FDV27,OUT010,333.73288
FDV10,OUT049,755.7652
FDC40,OUT045,1168.9669
NCX41,OUT013,3613.3445
NCQ38,OUT027,2705.2773
FDV12,OUT027,2685.855
FDE52,OUT017,1378.4581
FDG20,OUT027,4793.029
FDV16,OUT027,1006.86646
FDI32,OUT017,1968.1335
FDJ32,OUT049,984.04175
FDN39,OUT018,2412.1582
FDY34,OUT017,2935.139
FDC14,OUT035,741.75867
FDA55,OUT017,3853.2168
FDZ50,OUT010,575.57104
DRG13,OUT049,2767.1877
FDP01,OUT013,2496.8572
NCG54,OUT017,2957.8132
FDM13,OUT045,1970.2705
NCO18,OUT027,4811.849
NCW41,OUT013,2534.6628
FDM52,OUT027,3687.562
NCF55,OUT035,682.6439
FDT09,OUT046,2211.3608
NCM19,OUT035,1858.3682
FDW12,OUT018,2482.574
FDP15,OUT019,802.0247
FDK36,OUT045,776.6579
FDZ25,OUT035,3054.2512
NCW06,OUT049,3181.88
FDW60,OUT046,3144.4272
DRC49,OUT013,2520.0283
NCT17,OUT035,3194.1865
NCN06,OUT018,2451.6943
FDC45,OUT013,2948.269
DRJ47,OUT019,469.1973
NCF06,OUT045,3784.402
FDE21,OUT010,386.00024
DRG27,OUT013,677.6894
FDW40,OUT049,2164.9456
NCO53,OUT046,3156.9475
FDE23,OUT049,731.895
FDQ16,OUT046,1697.4221
FDS26,OUT045,2791.461
FDZ13,OUT010,128.09113
FDS14,OUT049,2474.2932
FDC10,OUT045,1873.3062
FDY16,OUT049,3452.9531
FDJ20,OUT035,2069.857
FDV43,OUT035,727.23413
FDZ32,OUT027,2690.611
FDR23,OUT046,2857.783
FDN24,OUT035,955.7121
FDE34,OUT027,5175.0205
FDU31,OUT013,3591.0132
FDW33,OUT018,1473.8102
FDU26,OUT046,1695.4822
FDE20,OUT027,4796.5435
NCW05,OUT035,1624.634
FDB22,OUT018,2485.735
FDO56,OUT046,1898.8479
FDA19,OUT027,3224.562
DRI39,OUT045,875.2753
FDH52,OUT018,783.55774
FDZ50,OUT035,3199.795
NCN42,OUT035,2599.1826
FDB53,OUT013,2491.617
DRG11,OUT017,1744.9353
DRK11,OUT027,3754.93
FDQ60,OUT017,2065.924
FDT36,OUT017,682.9606
DRG25,OUT018,2887.1182
DRJ23,OUT046,3066.0212
FDG05,OUT035,2648.4736
NCK06,OUT018,2175.6357
FDU52,OUT017,2514.3635
FDW07,OUT018,1190.1785
NCM17,OUT045,707.8872
FDA22,OUT045,2834.7446
NCA41,OUT018,2845.7507
FDF38,OUT035,757.6053
FDH52,OUT046,966.8503
FDY58,OUT019,627.6697
FDZ16,OUT045,3115.3828
NCM18,OUT017,1015.32434
FDA22,OUT018,2487.9553
NCJ43,OUT035,2902.666
FDI34,OUT027,6408.2266
FDG56,OUT046,951.4296
FDS34,OUT046,1849.2894
DRC01,OUT035,798.246
FDQ04,OUT035,691.1525
FDK04,OUT035,904.858
FDT51,OUT049,1904.8898
FDV26,OUT017,3065.5837
FDS04,OUT049,2164.9456
FDW43,OUT018,3509.346
FDQ28,OUT010,374.34207
NCK06,OUT017,2239.763
FDS23,OUT018,2100.1003
FDZ36,OUT019,551.2167
FDE56,OUT018,805.56177
FDW10,OUT027,4977.1343
NCN14,OUT045,3045.4895
NCQ18,OUT045,1567.0046
FDW08,OUT017,1698.3047
FDU43,OUT035,3951.0593
FDR33,OUT010,336.6624
FDM24,OUT010,326.14886
NCZ05,OUT046,1640.6888
NCV41,OUT035,1964.9808
FDV11,OUT018,2604.8594
NCY05,OUT035,735.4069
FDV44,OUT018,2808.4827
FDW32,OUT049,1334.1907
NCU18,OUT027,3224.562
NCC43,OUT035,4701.468
FDW19,OUT013,1875.0491
FDN31,OUT035,3175.4407
FDI48,OUT045,780.3835
FDS24,OUT017,1161.5785
FDF46,OUT049,1935.9136
DRG23,OUT017,2527.7942
FDG14,OUT018,2150.5835
NCY30,OUT049,2951.7888
FDO28,OUT018,1869.6544
DRD24,OUT035,2226.4043
FDI33,OUT049,1438.085
FDN32,OUT046,3273.0493
FDR16,OUT045,3413.1758
FDF26,OUT046,2603.4724
NCN29,OUT018,647.118
FDE20,OUT045,3221.6575
FDA46,OUT046,3119.7002
FDU28,OUT045,3035.0667
FDQ48,OUT045,1592.4949
FDV36,OUT013,2129.8806
FDR14,OUT018,723.5689
FDP23,OUT017,3578.3044
FDP56,OUT013,776.6392
FDK48,OUT010,319.2961
FDR48,OUT046,2522.3984
NCY29,OUT049,970.5317
FDM22,OUT018,668.8611
DRJ01,OUT013,2584.9915
FDZ43,OUT045,4022.0603
FDV03,OUT035,2518.25
FDX11,OUT027,5175.0205
NCA41,OUT027,5102.9575
FDE38,OUT017,2740.4448
FDI27,OUT018,554.9561
FDN32,OUT013,3358.9954
NCN43,OUT017,1934.6409
FDB47,OUT027,5423.8276
FDV03,OUT017,2526.0159
NCN30,OUT045,1520.8915
NCV54,OUT010,374.7905
FDV07,OUT013,1780.1425
FDP07,OUT049,3103.0735
FDK48,OUT018,879.78
FDM15,OUT019,402.7533
FDY19,OUT027,3056.962
FDK46,OUT046,4090.9363
FDY11,OUT045,970.98883
FDH09,OUT046,1211.4885
FDO08,OUT027,4209.3027
FDU14,OUT013,3977.757
FDD22,OUT027,3059.968
FDM27,OUT017,2684.651
FDL02,OUT027,2715.3105
NCA17,OUT035,2858.7283
FDE38,OUT019,432.36218
NCG07,OUT049,3181.88
DRC27,OUT013,3847.879
FDA27,OUT035,4104.7793
FDW40,OUT045,2094.767
DRI11,OUT013,1892.4918
FDN50,OUT046,1526.3972
FDR12,OUT046,3047.886
FDT34,OUT027,2762.5503
FDW11,OUT035,984.5915
NCO30,OUT027,5142.547
FDZ34,OUT017,3162.732
FDU45,OUT017,1949.3455
NCD42,OUT035,768.23944
FDX25,OUT045,2857.106
NCR29,OUT046,1299.6682
FDX43,OUT019,830.5705
FDB04,OUT010,259.42273
FDR49,OUT027,1410.433
FDS39,OUT018,1917.3818
FDW58,OUT045,1202.1194
FDG22,OUT019,54.83931
FDG31,OUT017,997.1135
NCV53,OUT027,6588.995
DRJ37,OUT035,2520.0283
FDV07,OUT035,1875.0491
FDW52,OUT018,2485.534
FDT15,OUT045,2891.224
FDD02,OUT018,1686.194
FDM16,OUT035,1062.1356
NCE55,OUT046,2857.783
FDB57,OUT018,3247.8364
FDQ04,OUT013,701.1067
FDQ47,OUT019,32.681255
FDY14,OUT019,587.65063
DRK37,OUT017,3180.9033
FDO25,OUT017,3300.8245
FDL57,OUT046,4048.9958
NCK29,OUT018,1823.1045
FDK46,OUT027,7164.518
NCB43,OUT010,497.8382
DRE01,OUT027,6427.89
FDC46,OUT018,2950.4556
FDQ23,OUT045,1602.8376
FDX38,OUT049,779.94794
FDG60,OUT018,3403.0762
FDW55,OUT017,3923.5627
FDP39,OUT013,832.8382
FDB20,OUT018,1076.9852
FDV21,OUT017,2128.6738
FDZ02,OUT013,1497.7704
FDP19,OUT027,3237.327
FDA38,OUT035,4057.1372
FDH22,OUT045,2093.2224
DRM11,OUT045,4051.399
FDO12,OUT027,5307.5273
FDT14,OUT049,1998.4603
FDW34,OUT010,756.99133
FDG04,OUT027,4739.1714
FDW59,OUT018,1234.6766
FDR33,OUT018,1562.775
FDP32,OUT013,2402.715
FDL13,OUT027,6485.957
FDD22,OUT013,1932.0098
FDV40,OUT027,1774.7822
NCD55,OUT046,714.67487
FDQ20,OUT010,28.35541
FDD28,OUT045,883.2266
FDC39,OUT045,3411.297
NCR17,OUT049,1963.8651
DRO35,OUT018,1697.8394
FDF40,OUT049,4114.425
FDR31,OUT018,2199.262
NCQ41,OUT017,3512.2048
FDP38,OUT046,814.20087
NCU54,OUT027,5416.5605
FDG22,OUT018,470.12222
DRK59,OUT013,3982.015
FDC37,OUT046,1673.8657
NCO42,OUT013,2539.072
NCT42,OUT017,2500.0298
FDX27,OUT035,1465.5294
FDV40,OUT018,1046.5234
FDT45,OUT027,1674.437
FDS47,OUT019,318.75208
FDR45,OUT035,4157.8755
FDB03,OUT045,3697.9797
FDO49,OUT035,909.72974
FDU60,OUT027,4403.386
FDB26,OUT018,741.36646
FDB46,OUT017,3469.8384
FDQ37,OUT019,621.6801
FDN03,OUT017,4400.625
NCX30,OUT045,4209.485
FDK32,OUT019,402.7533
DRM47,OUT013,3208.8499
NCO02,OUT046,1005.9999
FDP04,OUT013,1031.7971
NCO43,OUT049,1739.3419
FDD59,OUT013,1280.7509
FDQ10,OUT017,3053.2817
FDW45,OUT035,2563.2183
NCK30,OUT049,4212.824
FDU31,OUT018,3305.595
NCQ17,OUT019,402.7533
FDN01,OUT017,2921.2893
FDZ19,OUT049,2812.0054
DRG37,OUT017,2603.245
FDE32,OUT045,573.5397
FDO34,OUT049,2908.6323
FDM04,OUT019,69.95043
FDZ25,OUT049,3060.6904
FDU08,OUT049,1666.373
NCW30,OUT045,3951.1128
NCM18,OUT013,964.34894
FDS22,OUT035,753.61346
NCH18,OUT017,4152.465
FDC23,OUT013,2960.0159
FDY46,OUT013,3103.0159
NCU06,OUT046,4035.872
FDX57,OUT045,1490.9557
FDX36,OUT027,5900.5464
FDL16,OUT045,816.3953
FDT16,OUT010,1387.8069
FDN16,OUT018,1412.1812
FDC03,OUT046,3085.535
DRF60,OUT013,4105.8936
FDS27,OUT027,5117.624
FDP33,OUT010,349.68814
FDJ36,OUT018,1466.699
NCR42,OUT013,685.0431
FDV14,OUT017,1338.2751
NCP42,OUT035,3221.4153
FDB50,OUT027,2275.2544
NCC30,OUT027,4772.5645
FDA23,OUT018,1440.5924
FDW16,OUT017,1418.4755
FDQ52,OUT010,454.3075
FDB58,OUT049,2287.8167
NCP29,OUT049,1045.6008
NCM05,OUT045,3887.8506
FDO25,OUT013,3293.0586
NCM54,OUT046,2246.539
NCL54,OUT046,3290.9175
FDL39,OUT010,442.2307
FDF53,OUT018,2559.657
NCQ42,OUT035,2109.343
FDF58,OUT013,1012.749
FDZ04,OUT035,1015.5065
FDE26,OUT019,360.32254
FDS60,OUT017,2487.618
FDV58,OUT017,2702.0212
FDM04,OUT045,789.6161
FDE08,OUT035,2523.7317
NCB43,OUT049,3109.455
FDU11,OUT010,502.11163
FDF22,OUT019,578.4004
FDE24,OUT013,2186.9177
DRJ49,OUT046,2289.6636
NCQ53,OUT035,4225.8965
NCL41,OUT013,696.0589
FDR22,OUT013,1848.8922
FDH04,OUT035,1468.2025
DRH15,OUT045,625.2347
FDY40,OUT049,796.03107
NCI17,OUT035,1545.1884
NCC18,OUT013,3240.2788
FDY28,OUT027,5445.1567
FDB45,OUT027,2705.2773
NCL30,OUT018,1738.8813
FDM10,OUT017,3411.545
FDH22,OUT027,3237.327
NCZ53,OUT017,3214.515
NCI18,OUT013,3920.1638
FDH14,OUT027,3224.562
FDR36,OUT027,1169.2604
FDW01,OUT045,2456.289
FDK02,OUT027,3195.995
FDJ02,OUT018,2209.5898
FDU55,OUT013,4924.66
NCV18,OUT027,2352.9927
FDH14,OUT018,1845.5602
FDZ37,OUT045,1387.4146
FDX49,OUT049,3879.9988
NCD43,OUT046,1663.5634
FDZ07,OUT013,1000.44714
FDK43,OUT035,2169.13
FDR32,OUT018,3466.617
FDT39,OUT013,2506.9302
NCV54,OUT017,2098.6025
FDF38,OUT018,551.57367
FDV60,OUT046,3076.426
FDH44,OUT027,3715.9734
FDS21,OUT046,938.32086
NCL41,OUT045,687.7082
FDM46,OUT017,1487.3032
FDU27,OUT045,856.64795
NCJ54,OUT017,3966.7302
DRG51,OUT018,2523.568
NCA29,OUT019,336.8392
FDR47,OUT045,2995.0198
NCL19,OUT027,3278.7148
DRG01,OUT049,1296.7668
FDG10,OUT046,960.0852
NCV05,OUT049,2578.5168
NCH18,OUT019,679.2983
FDV14,OUT018,1097.6312
DRJ23,OUT035,3186.2815
DRJ11,OUT046,3119.7002
FDZ03,OUT017,3123.8772
FDI27,OUT010,46.319073
FDJ14,OUT018,1168.3322
FDU32,OUT017,2176.8958
FDD47,OUT027,4743.903
DRF36,OUT035,3296.0164
FDM21,OUT046,3874.7146
FDV10,OUT018,543.2945
FDH60,OUT018,2743.796
FDX47,OUT010,338.87448
FDT19,OUT019,469.1973
FDO11,OUT045,4330.6274
FDH24,OUT027,4075.8247
FDL02,OUT018,1434.0204
FDB02,OUT049,2984.9292
FDA43,OUT046,3119.7002
FDG52,OUT045,739.4511
DRC12,OUT013,3134.3245
FDY37,OUT018,1893.7822
NCU18,OUT045,2123.1785
FDU09,OUT035,979.0734
DRJ25,OUT027,1413.1855
DRE12,OUT018,2012.5776
DRL47,OUT017,2139.8452
DRK01,OUT046,1589.566
FDC22,OUT019,551.2167
FDG44,OUT013,892.96234
FDW04,OUT035,2158.5063
FDK09,OUT049,3888.7412
NCN43,OUT035,1926.8749
FDG04,OUT049,2942.5222
FDH32,OUT010,356.78995
DRI47,OUT017,2603.245
DRE15,OUT013,1196.7797
FDY11,OUT035,1032.1791
FDO60,OUT049,709.55695
FDQ20,OUT018,506.5857
FDO57,OUT027,4228.9897
FDT14,OUT019,362.5928
FDA57,OUT049,709.55695
DRN35,OUT017,739.37195
FDJ03,OUT046,765.5111
FDX28,OUT017,1625.4111
DRE25,OUT045,1372.811
FDR09,OUT046,3814.2222
FDB23,OUT035,3677.7578
FDO08,OUT045,2690.266
FDQ23,OUT049,1667.9803
FDW04,OUT013,2158.5063
DRK13,OUT010,707.5023
NCL17,OUT027,3224.562
FDY21,OUT035,3175.4407
FDJ38,OUT027,5307.5273
FDA37,OUT019,394.86148
FDV43,OUT013,727.23413
FDL36,OUT046,1516.0422
FDD53,OUT045,653.4793
FDZ19,OUT010,300.13733
FDV21,OUT045,2131.4395
NCL54,OUT018,3006.753
DRI47,OUT027,3754.93
DRG03,OUT049,2467.1382
FDG21,OUT013,2841.9495
FDW03,OUT018,1614.3113
NCI55,OUT046,2102.9048
DRC36,OUT019,432.6734
FDH22,OUT017,2090.4568
FDV20,OUT045,2079.3237
NCU41,OUT027,5071.65
FDN46,OUT027,2762.5503
FDK50,OUT045,2766.0315
NCA05,OUT027,3715.9734
DRH01,OUT018,2680.1738
FDT08,OUT018,2150.5835
FDM08,OUT018,3494.253
FDZ07,OUT035,1000.44714
FDS22,OUT017,914.18634
FDV35,OUT027,4085.8044
FDI28,OUT010,302.20206
FDW58,OUT027,2705.2773
FDT52,OUT045,4035.589
FDY34,OUT046,2747.4834
FDR10,OUT046,2826.548
FDK57,OUT017,2128.6738
FDR02,OUT027,2806.7803
FDX49,OUT046,3964.0393
FDQ20,OUT046,679.4555
DRK23,OUT045,4159.764
NCW06,OUT046,3119.7002
FDR31,OUT017,2463.7778
NCE43,OUT013,2808.503
DRO59,OUT027,2213.0808
FDN09,OUT049,4202.385
FDR11,OUT046,2643.723
FDO57,OUT013,2730.8342
NCX18,OUT017,3249.754
FDB05,OUT018,4194.9927
FDQ08,OUT018,799.60626
NCG43,OUT035,1471.5668
FDJ56,OUT013,1577.6151
FDA13,OUT010,60.170166
FDO56,OUT017,1939.7758
FDB37,OUT018,3904.322
FDZ02,OUT018,1279.024
FDQ24,OUT046,4254.6484
FDM16,OUT013,1062.1356
FDU35,OUT049,1614.6644
FDT35,OUT035,2812.2063
NCX30,OUT049,4295.937
FDG04,OUT017,2943.8489
FDI12,OUT035,1425.2655
FDE35,OUT035,1025.156
NCP14,OUT027,2705.542
NCY53,OUT045,1821.8186
FDP49,OUT017,943.95886
FDQ04,OUT017,701.1067
FDM39,OUT035,2748.9973
FDO58,OUT019,432.36218
FDC56,OUT017,2074.0977
NCQ54,OUT046,3001.5852
FDV10,OUT027,1089.8918
NCK17,OUT046,716.9552
NCF55,OUT027,1099.3599
FDV33,OUT013,4276.295
NCH29,OUT019,356.78995
FDA37,OUT027,3160.6316
FDH46,OUT018,1452.5039
FDS25,OUT035,1904.5903
FDH04,OUT027,2507.9773
FDX52,OUT046,3120.4573
NCD42,OUT017,768.23944
FDW47,OUT017,2128.6738
FDL25,OUT027,2661.28
NCJ06,OUT010,351.3902
FDY09,OUT013,3015.014
FDS40,OUT046,678.4328
FDH41,OUT017,3441.427
FDG38,OUT035,1435.034
FDU03,OUT027,4775.3057
FDV20,OUT046,2045.2999
DRB13,OUT045,2714.783
NCQ30,OUT013,2184.1106
NCH06,OUT013,4117.0103
FDU50,OUT018,1750.8885
NCO42,OUT019,257.463
FDW09,OUT018,1075.496
FDH04,OUT013,1372.6847
FDC21,OUT045,1565.9967
FDL21,OUT049,786.40564
FDM46,OUT010,302.075
FDT22,OUT019,153.98863
FDB28,OUT035,3033.9058
FDI12,OUT018,1239.7368
FDA28,OUT045,2028.7574
FDF59,OUT013,2120.908
FDM45,OUT027,3180.3186
FDQ56,OUT017,1359.275
FDR46,OUT049,2524.6892
FDT01,OUT013,3365.837
FDD16,OUT027,2131.8662
NCU30,OUT010,526.71594
FDM40,OUT010,325.18506
FDI56,OUT035,1527.9387
NCS30,OUT013,2058.1582
FDU08,OUT017,1667.7
FDX51,OUT027,5117.624
FDA43,OUT045,3115.3157
FDX59,OUT010,45.435585
FDC37,OUT018,1438.2373
FDP58,OUT013,3462.0725
NCY42,OUT035,2211.5889
FDF21,OUT018,2816.2207
FDU10,OUT027,1079.9377
DRL47,OUT018,1778.3679
FDA58,OUT018,3712.3413
FDJ22,OUT049,3109.455
FDK50,OUT046,2719.4883
FDO38,OUT035,1281.63
DRF60,OUT035,4055.8884
NCZ42,OUT019,652.5056
FDD35,OUT049,1968.9006
FDL25,OUT045,1521.8552
FDJ16,OUT013,938.3548
DRK59,OUT049,3938.4495
FDI50,OUT046,4005.2104
NCB19,OUT045,1347.0101
DRI37,OUT035,980.1538
FDA14,OUT027,3604.5947
FDC08,OUT018,3569.796
FDS45,OUT046,1891.887
FDI21,OUT049,1067.8363
DRJ47,OUT035,2942.1423
DRE37,OUT027,5091.337
FDT55,OUT018,2374.7656
NCG42,OUT027,3264.0486
FDA31,OUT049,2963.6416
NCW42,OUT046,3755.2546
FDF50,OUT017,3069.4182
FDK56,OUT049,3181.88
FDX10,OUT035,688.84766
NCK07,OUT027,4209.3027
FDZ49,OUT017,3491.1365
FDR33,OUT013,1796.0332
FDO44,OUT018,1636.1299
FDA20,OUT046,3258.8848
NCL30,OUT045,2028.8539
FDI05,OUT019,211.50975
FDQ12,OUT018,3588.4026
FDH47,OUT017,1569.6425
FDH34,OUT018,2847.529
FDF29,OUT046,2193.3723
FDG40,OUT018,450.6003
NCE18,OUT017,4502.3994
FDP21,OUT010,468.61493
FDY50,OUT013,1303.1862
FDB36,OUT049,2581.0303
NCZ29,OUT049,2127.3472
FDU20,OUT018,1683.8292
FDO56,OUT013,1932.0098
FDW31,OUT049,3104.8696
DRH59,OUT013,1182.4008
NCB30,OUT017,3235.0876
FDK43,OUT027,3200.1182
FDW43,OUT045,3924.368
NCL19,OUT017,2257.5718
FDJ27,OUT046,1571.3687
FDC45,OUT046,2773.5625
FDY40,OUT035,820.2826
NCM41,OUT035,1518.4282
NCK18,OUT019,451.46588
FDP37,OUT049,2165.4573
FDA27,OUT027,6396.8643
NCX30,OUT035,3980.4883
FDR09,OUT017,4057.9902
FDG08,OUT027,4809.813
NCU30,OUT013,2716.6465
FDB16,OUT017,1317.5032
FDM16,OUT017,1069.9016
FDC48,OUT013,1308.9084
NCF18,OUT046,3047.2754
FDU46,OUT018,1234.6766
FDH41,OUT018,3148.243
NCN42,OUT010,516.5857
FDU49,OUT046,1357.07
FDB20,OUT027,2188.7905
FDG50,OUT019,329.193
FDW20,OUT045,1833.1504
NCO55,OUT049,1781.8254
FDX48,OUT046,2513.6313
FDU48,OUT046,2146.8416
FDR48,OUT019,402.7533
FDK27,OUT013,2183.7961
FDT35,OUT013,2693.189
FDN12,OUT049,1774.7142
NCE31,OUT019,65.051765
FDL21,OUT017,779.96655
FDV56,OUT017,1702.663
FDR16,OUT017,3501.6392
NCP41,OUT049,1802.8717
FDJ27,OUT013,1664.9613
FDA07,OUT017,2183.141
FDK55,OUT049,1395.6378
FDM33,OUT049,3489.8098
FDY46,OUT046,3047.2754
FDD36,OUT046,1969.1792
FDB12,OUT027,2705.542
FDF28,OUT019,366.45026
NCE07,OUT019,410.39142
FDW50,OUT027,4149.9736
NCW18,OUT017,3966.7302
NCJ17,OUT019,329.68832
DRZ24,OUT010,389.7713
FDS07,OUT035,1960.6226
NCW05,OUT010,298.99564
FDZ22,OUT018,1158.5636
FDK02,OUT046,1922.1777
FDZ45,OUT027,5314.399
FDL25,OUT046,1441.7434
FDS08,OUT045,2690.2375
NCZ42,OUT027,6510.848
FDX57,OUT035,1536.299
FDF21,OUT046,3119.7002
FDJ56,OUT018,1331.1185
FDX10,OUT013,688.84766
DRG48,OUT035,2591.9954
DRN37,OUT046,2775.3408
NCY41,OUT018,476.38208
FDN28,OUT045,1539.1648
FDE34,OUT045,2898.536
FDR10,OUT045,2878.3743
FDC32,OUT017,1493.1224
DRG13,OUT046,2727.5864
FDP59,OUT049,1394.7053
NCT53,OUT010,468.46805
FDL57,OUT027,6454.234
FDN32,OUT010,592.85046
FDK09,OUT018,3642.2207
FDA52,OUT010,443.54663
FDC57,OUT049,3109.455
FDI09,OUT035,4581.261
NCB07,OUT046,3040.8938
FDP26,OUT035,1629.5021
FDP40,OUT027,3028.5505
FDL15,OUT013,2459.212
FDV07,OUT046,1848.5364
FDS03,OUT017,1061.9086
FDE50,OUT049,3155.43
FDQ15,OUT017,1207.7344
FDQ33,OUT010,402.7533
FDT22,OUT013,966.76605
DRO35,OUT035,1948.6907
FDJ41,OUT049,4205.6997
FDQ27,OUT035,1794.3552
FDC26,OUT017,1896.6954
NCF43,OUT027,3561.7383
NCR50,OUT035,2599.1826
FDE39,OUT018,1706.9084
